ID,Incident Date and Time,Incident Type,Street,City,State,Zip,Latitude,Longitude
23962,"9/18/2019, 1:30 AM",Residential Burglary,Settlers Road,Madison,WI,53717,43.067686,-89.521056
23847,"8/7/2019, 5:06 PM",Weapons Violation,S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23811,"7/9/2019, 10:16 AM",Residential Burglary,238 Randolph Dr.,Madison,WI,53717,43.067686,-89.521056
23777,"7/16/2019, 4:33 PM",Theft,Settlers Road,Madison,WI,53717,43.067686,-89.521056
23779,"7/17/2019, 2:33 PM",Information,Mountain Ash Trail,Madison,WI,53717,43.067686,-89.521056
23697,"6/15/2019, 2:45 PM",Missing Adult,510 N Gammon Road,Madison,WI,53717,43.067686,-89.521056
23674,"6/1/2019, 3:35 PM",Theft,7475 Mineral Point Rd.,Madison,WI,53717,43.067686,-89.521056
23676,"6/4/2019, 12:05 PM",Traffic Incident,S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23652,"5/20/2019, 6:30 AM",Disturbance,101 S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23640,"5/14/2019, 11:00 AM",Missing Juvenile,Tree Lane,Madison,WI,53717,43.067686,-89.521056
23635,"5/12/2019, 7:42 PM",Robbery,Oakbridge Court,Madison,WI,53717,43.067686,-89.521056
23623,"5/5/2019, 7:13 AM",Intoxicated/Impaired Driver,Junction Road,Madison,WI,53717,43.067686,-89.521056
23613,"4/30/2019, 8:00 AM",Weapons Violation,101 S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23605,"4/26/2019, 1:30 PM",Intoxicated/Impaired Driver,Junction Road,Madison,WI,53717,43.067686,-89.521056
23597,"4/24/2019, 7:18 AM",Battery,101 S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23537,"3/29/2019, 3:46 PM",Theft,201 S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23489,"2/28/2019, 12:00 PM",Suspicious Person,Swallowtail Dr.,Madison,WI,53717,43.067686,-89.521056
23471,"2/23/2019, 11:46 AM",Drug Investigation,S. Gammon Rd.,Madison,WI,53717,43.067686,-89.521056
23965,"9/20/2019, 10:15 AM",Information,118 W. Johnson St,Madison,WI,53703,43.079575,-89.378389
23952,"9/17/2019, 1:39 AM",Residential Burglary,Howard Place,Madison,WI,53703,43.079575,-89.378389
23957,"9/17/2019, 3:15 PM",Traffic incident/Road Rage,E. Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23949,"9/14/2019, 3:30 PM",Battery,100 State Street,Madison,WI,53703,43.079575,-89.378389
23933,"9/10/2019, 2:05 PM",Battery,E. Main St.,Madison,WI,53703,43.079575,-89.378389
23936,"9/8/2019, 3:19 PM",Traffic Incident,E. Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23939,"9/12/2019, 12:08 PM",Theft,1130 Williamson St.,Madison,WI,53703,43.079575,-89.378389
23927,"8/29/2019, 11:07 PM",Traffic Incident,State St.,Madison,WI,53703,43.079575,-89.378389
23875,"8/19/2019, 1:26 PM",Traffic Incident,E. Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23865,"8/12/2019, 2:45 PM",Drug Investigation,211 S. Carroll St.,Madison,WI,53703,43.079575,-89.378389
23868,"8/17/2019, 7:30 AM",Exposure,701 E. Johnson St.,Madison,WI,53703,43.079575,-89.378389
23854,"8/10/2019, 7:15 PM",Traffic Incident,East Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23855,"8/10/2019, 9:05 PM",Robbery,E. Main St.,Madison,WI,53703,43.079575,-89.378389
23846,"8/7/2019, 9:09 PM",Intoxicated/Impaired Driver,1400 block E. Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23831,"8/1/2019, 8:48 AM",Drug Investigation,John Nolen Dr.,Madison,WI,53703,43.079575,-89.378389
23824,"7/29/2019, 7:00 AM",Injured Person,N. Baldwin St.,Madison,WI,53703,43.079575,-89.378389
23828,"7/31/2019, 9:44 PM",Weapons Violation,600 block Williamson St,Madison,WI,53703,43.079575,-89.378389
23814,"7/26/2019, 4:51 PM",Weapons Violation,100 block State Street,Madison,WI,53703,43.079575,-89.378389
23815,"7/27/2019, 9:08 AM",Non-Residential Burglary,811 Williamson St.,Madison,WI,53703,43.079575,-89.378389
23801,"7/25/2019, 9:20 PM",Robbery,Mendota Court,Madison,WI,53703,43.079575,-89.378389
23780,"7/17/2019, 2:30 PM",Battery,S. Brearly St.,Madison,WI,53703,43.079575,-89.378389
23787,"7/20/2019, 8:45 PM",Robbery,Williamson St.,Madison,WI,53703,43.079575,-89.378389
23788,"7/20/2019, 4:00 PM",Weapons Violation,211 South Carroll St.,Madison,WI,53703,43.079575,-89.378389
23761,"7/11/2019, 6:10 AM",Theft,111 N Broom Street,Madison,WI,53703,43.079575,-89.378389
23765,"7/13/2019, 4:33 AM",Missing Adult,Lakelawn Pl,Madison,WI,53703,43.079575,-89.378389
23751,"7/6/2019, 3:17 PM",Weapons Violation,100 block State Street,Madison,WI,53703,43.079575,-89.378389
23734,"6/30/2019, 6:27 PM",Weapons Violation,John Nolan Drive,Madison,WI,53703,43.079575,-89.378389
23736,"6/29/2019, 6:27 PM",Weapons Violation,John Nolan Drive,Madison,WI,53703,43.079575,-89.378389
23724,"6/24/2019, 8:47 AM",Miscellaneous Sex Offense,220 N Bassett Street,Madison,WI,53703,43.079575,-89.378389
23710,"6/18/2019, 11:18 PM",Intoxicated/Impaired Driver,N. Butler St.,Madison,WI,53703,43.079575,-89.378389
23715,"6/19/2019, 5:50 PM",Disturbance,100 block State St.,Madison,WI,53703,43.079575,-89.378389
23693,"6/12/2019, 10:31 AM",Check Person,214 N. Carroll St.,Madison,WI,53703,43.079575,-89.378389
23686,"6/8/2019, 10:29 PM",Weapons Violation,437 N. Frances St.,Madison,WI,53703,43.079575,-89.378389
23668,"5/29/2019, 4:54 AM",Drug Investigation,555 W. Mifflin St.,Madison,WI,53703,43.079575,-89.378389
23669,"5/29/2019, 7:00 PM",Battery,S. Brearly St.,Madison,WI,53703,43.079575,-89.378389
23633,"5/11/2019, 10:10 AM",Disturbance,East Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23620,"5/3/2019, 7:48 PM",Traffic Incident,West Washington Ave.,Madison,WI,53703,43.079575,-89.378389
23626,"5/8/2019, 11:13 AM",Intoxicated/Impaired Driver,John Nolen Dr.,Madison,WI,53703,43.079575,-89.378389
23619,"5/3/2019, 1:05 AM",Robbery,East Wilson St.,Madison,WI,53703,43.079575,-89.378389
